product_id,product_category,product_name,product_url,discounted_price,original_price,product_images_url,page_no
product_office_chairs_1337,office_chairs,Ergonomic Office Chair Support Breathable Mesh Cushion,https://www.jumia.com.ng/generic-ergonomic-office-chair-support-breathable-mesh-cushion-75732040.html,"₦ 140,000","₦ 160,000",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/04/023757/1.jpg?2947,4
product_wrist_watch_1175,wrist_watch,Geneva New Gold Plated Wristwatch Female,https://www.jumia.com.ng/geneva-new-gold-plated-wristwatch-female-202785919.html,"₦ 4,999","₦ 6,500","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/91/9587202/1.jpg?3972,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/91/9587202/2.jpg?3972",5
product_headset_736,headset,P47 Wireless Bluetooth 5.0 Stereo OverEar Foldable Headphones,https://www.jumia.com.ng/p47-wireless-bluetooth-5.0-stereo-overear-foldable-headphones-149618690.html,"₦ 4,300","₦ 10,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/09/6816941/1.jpg?1668,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/09/6816941/2.jpg?1668,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/09/6816941/3.jpg?1668,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/09/6816941/4.jpg?1668",4
product_office_chairs_1291,office_chairs,Venti Ergonomic Mesh & Fabric Chair,https://www.jumia.com.ng/generic-venti-ergonomic-mesh-fabric-chair-64154304.html,"₦ 90,000","₦ 95,000",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/40/345146/1.jpg?8867,3
product_headset_675,headset,Bluetooth Headsets Press Botton Earphone Stereo Earbuds,https://www.jumia.com.ng/generic-bluetooth-headsets-press-botton-earphone-stereo-earbuds-188576232.html,"₦ 4,399","₦ 7,449","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/23/2675881/1.jpg?9299,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/23/2675881/2.jpg?9299,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/23/2675881/3.jpg?9299,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/23/2675881/4.jpg?9299,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/23/2675881/5.jpg?9299,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/23/2675881/6.jpg?9299,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/23/2675881/7.jpg?3493,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/23/2675881/8.jpg?3493",2
product_mouse_212,mouse,Lenovo M202 2.4GHz Wireless Mouse Optical Mouse,https://www.jumia.com.ng/lenovo-m202-2.4ghz-wireless-mouse-optical-mouse-94480921.html,"₦ 4,280","₦ 5,561","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/908449/1.jpg?1953,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/908449/2.jpg?1953,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/908449/3.jpg?1953,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/908449/4.jpg?1953,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/908449/5.jpg?1953,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/908449/6.jpg?1953,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/908449/7.jpg?1953,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/12/908449/8.jpg?1953",1
product_backpack_855,backpack,Defacto Woman Bag - Beige,https://www.jumia.com.ng/defacto-woman-bag-beige-176242679.html,"₦ 7,480","₦ 21,600","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/97/6242671/1.jpg?2735,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/97/6242671/2.jpg?2735,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/97/6242671/3.jpg?2735,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/97/6242671/4.jpg?2735,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/97/6242671/5.jpg?2735",2
product_office_chairs_1256,office_chairs,Ergonomic Lumber Support Office Chair,https://www.jumia.com.ng/generic-ergonomic-lumber-support-office-chair-78802060.html,"₦ 105,000","₦ 110,000",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/020887/1.jpg?8012,2
product_office_chairs_1253,office_chairs,Moq Ergonomic  Swivel  Mesh  High Back Chair With (Headrest),https://www.jumia.com.ng/generic-moq-ergonomic-swivel-mesh-high-back-chair-with-headrest-106783917.html,"₦ 70,000","₦ 80,000",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/9387601/1.jpg?1304,2
product_mouse_207,mouse,2.4G Wireless Mouse 4 Keys Wireless Optical Mouse 1600DPI,https://www.jumia.com.ng/generic-2.4g-wireless-mouse-4-keys-wireless-optical-mouse-1600dpi-91846604.html,"₦ 2,470","₦ 4,260","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/40/664819/1.jpg?5567,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/40/664819/2.jpg?5567,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/40/664819/3.jpg?5567,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/40/664819/4.jpg?5567,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/40/664819/5.jpg?5567,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/40/664819/6.jpg?5567,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/40/664819/7.jpg?5567",1
product_ear_pods_574,ear_pods,For Apple Airpods Max Headphone Over Ear Hard Case Eva Case,https://www.jumia.com.ng/generic-for-apple-airpods-max-headphone-over-ear-hard-case-eva-case-216669195.html,"₦ 16,946","₦ 33,891","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/59/1966612/1.jpg?4272,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/59/1966612/2.jpg?4272,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/59/1966612/3.jpg?4272,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/59/1966612/4.jpg?4272,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/59/1966612/5.jpg?4272,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/59/1966612/6.jpg?4272,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/59/1966612/7.jpg?4272",5
product_flash_drive_1402,flash_drive,Kuhl Flash Drive 3.0 32GB - Metal OTG Micro USB Type-C,https://www.jumia.com.ng/kuhl-flash-drive-3.0-32gb-metal-otg-micro-usb-type-c-159912328.html,"₦ 2,690","₦ 4,462","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/82/3219951/1.jpg?5313,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/82/3219951/2.jpg?5313,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/82/3219951/3.jpg?5313,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/82/3219951/4.jpg?5313,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/82/3219951/5.jpg?5313,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/82/3219951/6.jpg?5313,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/82/3219951/7.jpg?5313,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/82/3219951/8.jpg?5313",1
product_backpack_865,backpack,Defacto Woman BackPack -Turquoise,https://www.jumia.com.ng/defacto-woman-backpack-turquoise-174803432.html,"₦ 4,760","₦ 13,600","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/23/4308471/1.jpg?6016,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/23/4308471/2.jpg?6016,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/23/4308471/3.jpg?6016,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/23/4308471/4.jpg?6016,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/23/4308471/5.jpg?6016",2
product_ear_pods_466,ear_pods,Bluedio 2 Ear Pods Bluetooth Earphones Wireless Stereo Headset Dual Twins Earpieces With,https://www.jumia.com.ng/fashion-bluedio-2-ear-pods-bluetooth-earphones-wireless-stereo-headset-dual-twins-earpieces-with-207545010.html,"₦ 14,279","₦ 25,970","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/01/0545702/1.jpg?0382,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/01/0545702/2.jpg?0382,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/01/0545702/3.jpg?0382,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/01/0545702/4.jpg?0382,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/01/0545702/5.jpg?0382,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/01/0545702/6.jpg?0382,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/01/0545702/7.jpg?0382",2
product_wrist_watch_1099,wrist_watch,LUXURY SOPHISTICATED MENS WRISTWATCH,https://www.jumia.com.ng/fashion-luxury-sophisticated-mens-wristwatch-121784951.html,"₦ 3,800","₦ 7,500",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/15/9487121/1.jpg?0514,3
product_backpack_835,backpack,Smart Anti-Theft Smart Backpack With USB Charging Port,https://www.jumia.com.ng/fashion-smart-anti-theft-smart-backpack-with-usb-charging-port-89902680.html,"₦ 7,995","₦ 12,950",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/08/620998/1.jpg?9108,1
product_mouse_372,mouse,Razer Viper V2 Pro Lightweight Gaming Mouse With Focus Pro,https://www.jumia.com.ng/razer-viper-v2-pro-lightweight-gaming-mouse-with-focus-pro-202425117.html,"₦ 161,440","₦ 242,160","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/1524202/1.jpg?6597,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/1524202/2.jpg?6597,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/1524202/3.jpg?6597,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/1524202/4.jpg?6597,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/1524202/5.jpg?6597,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/1524202/6.jpg?6597,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/1524202/7.jpg?6597,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/71/1524202/8.jpg?6597",5
product_usb_hub_3,usb_hub,7 Port USB 2.0 High Speed Hub Powered Splitter ON/OFF Switch Power Adapter,https://www.jumia.com.ng/generic-7-port-usb-2.0-high-speed-hub-powered-splitter-onoff-switch-power-adapter-94853250.html,"₦ 4,000","₦ 5,704","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/05/235849/1.jpg?7272,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/05/235849/2.jpg?7272,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/05/235849/3.jpg?7272",1
product_office_chairs_1199,office_chairs,Moq Ergonomic  Swivel  Mesh  High Back Chair With (Headrest),https://www.jumia.com.ng/generic-moq-ergonomic-swivel-mesh-high-back-chair-with-headrest-78433492.html,"₦ 68,000","₦ 85,000",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/29/433487/1.jpg?6090,1
product_backpack_889,backpack,"Smart Business Anti Theft Bag Office Lite, USB Charging Port, Security Backpack & Laptop Bag- Grey",https://www.jumia.com.ng/generic-smart-business-anti-theft-bag-office-lite-usb-charging-port-security-backpack-laptop-bag-grey-66423998.html,"₦ 5,980","₦ 8,990","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/89/932466/1.jpg?2443,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/89/932466/2.jpg?8582,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/89/932466/3.jpg?8582,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/89/932466/4.jpg?8582,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/89/932466/5.jpg?8582,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/89/932466/6.jpg?8582",3
product_wrist_watch_1180,wrist_watch,Xinew Luminous Chronograph Digital-Analogue (Water Resistant),https://www.jumia.com.ng/xinew-luminous-chronograph-digital-analogue-water-resistant-98312354.html,"₦ 8,399","₦ 15,550","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/45/321389/1.jpg?0914,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/45/321389/2.jpg?7622,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/45/321389/3.jpg?4195",5
product_ear_pods_567,ear_pods,EVA Carrying Case For Apple Airpods Max + FREE Ear Pad Covers,https://www.jumia.com.ng/generic-eva-carrying-case-for-apple-airpods-max-free-ear-pad-covers-142013461.html,"₦ 17,000","₦ 20,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/16/4310241/1.jpg?1404,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/16/4310241/2.jpg?2188,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/16/4310241/3.jpg?2188,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/16/4310241/4.jpg?2188,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/16/4310241/5.jpg?2188,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/16/4310241/6.jpg?2188",5
product_usb_hub_123,usb_hub,5 In1 USB C Hub 3.0 Type-C Charging Data Sync Card Reader For MacBook,https://www.jumia.com.ng/generic-5-in1-usb-c-hub-3.0-type-c-charging-data-sync-card-reader-for-macbook-90155824.html,"₦ 9,171","₦ 11,922",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/42/855109/1.jpg?8862,4
product_backpack_802,backpack,Three Piece Computer Shoulder Bag Leisure Travel Bag - Grey,https://www.jumia.com.ng/fashion-three-piece-computer-shoulder-bag-leisure-travel-bag-grey-86614003.html,"₦ 6,300","₦ 9,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/30/041668/1.jpg?6161,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/30/041668/2.jpg?6161,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/30/041668/3.jpg?6161,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/30/041668/4.jpg?6161,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/30/041668/5.jpg?6161",1
product_backpack_944,backpack,3in1Business Bag,https://www.jumia.com.ng/generic-3in1business-bag-136326527.html,"₦ 10,800","₦ 28,000",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/72/5623631/1.jpg?1082,4
product_backpack_817,backpack,GATWIGA 3 IN 1 Bag Set Pencil/Crossbody/Laptop Backpack Grey,https://www.jumia.com.ng/gatwiga-3-in-1-bag-set-pencilcrossbodylaptop-backpack-grey-84992408.html,"₦ 5,800","₦ 15,500","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/429948/1.jpg?9871,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/429948/2.jpg?9871,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/429948/3.jpg?9871,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/429948/4.jpg?9871,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/429948/5.jpg?9871,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/429948/6.jpg?9871,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/429948/7.jpg?9871,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/80/429948/8.jpg?9871",1
product_wrist_watch_1189,wrist_watch,40/44mm Shockproof Hollow Soft TPU Case-Transparent,https://www.jumia.com.ng/generic-4044mm-shockproof-hollow-soft-tpu-case-transparent-106936447.html,₦ 381,₦ 762,"https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/74/4639601/1.jpg?5292,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/74/4639601/2.jpg?5292,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/74/4639601/3.jpg?5292,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/74/4639601/4.jpg?5292,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/74/4639601/5.jpg?5292,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/74/4639601/6.jpg?5292,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/74/4639601/7.jpg?5292,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/74/4639601/8.jpg?5292",5
product_wrist_watch_1154,wrist_watch,Mens Quartz Watch Luxury Case Analog Black Band Black Pointer,https://www.jumia.com.ng/fashion-mens-quartz-watch-luxury-case-analog-black-band-black-pointer-89294770.html,"₦ 2,433","₦ 3,163",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/07/749298/1.jpg?7647,4
product_backpack_812,backpack,Black Casual Bag Bussiness Laptop Backpack 3 In 1 Backpack,https://www.jumia.com.ng/fashion-black-casual-bag-bussiness-laptop-backpack-3-in-1-backpack-86613996.html,"₦ 6,300","₦ 9,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/69/931668/1.jpg?6162,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/69/931668/2.jpg?6162,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/69/931668/3.jpg?6162,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/69/931668/4.jpg?6162,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/69/931668/5.jpg?6162",1
product_flash_drive_1420,flash_drive,Winwolf USB 2.0 U Disk Rotating OTG USB Flash Drive,https://www.jumia.com.ng/usb-2.0-u-disk-rotating-otg-usb-flash-drive-winwolf-mpg1664497.html,"₦ 2,590","₦ 3,921","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/716509/1.jpg?1117,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/716509/2.jpg?1117,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/716509/3.jpg?1117,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/716509/4.jpg?1117,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/716509/5.jpg?1117,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/716509/6.jpg?1117,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/716509/7.jpg?1117,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/716509/8.jpg?1117,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/716509/9.jpg?1117",1
product_headset_681,headset,Wireless Music Bluetooth Wireless Neckband Headsets  Earpods_earbuds Earphone,https://www.jumia.com.ng/wireless-music-bluetooth-wireless-neckband-headsets-earpodsearbuds-earphone-98346190.html,"₦ 5,700","₦ 8,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/09/164389/1.jpg?7622,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/09/164389/2.jpg?7622",3
product_ear_pods_583,ear_pods,Thoublue Replacement Ear Pad For Apple Airpods Max Earphone,https://www.jumia.com.ng/generic-thoublue-replacement-ear-pad-for-apple-airpods-max-earphone-148474260.html,"₦ 31,966","₦ 63,929",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/2474841/1.jpg?0908,5
product_backpack_850,backpack,EILIFINTE B07 Anti Theft Business Laptop Backpack-Black&Grey,https://www.jumia.com.ng/eilifinte-b07-anti-theft-business-laptop-backpack-blackgrey-103766225.html,"₦ 7,686","₦ 13,800","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/2667301/1.jpg?3060,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/2667301/2.jpg?7937,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/2667301/3.jpg?7937,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/2667301/4.jpg?7937,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/2667301/5.jpg?7937,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/2667301/6.jpg?7937,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/2667301/7.jpg?7937,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/52/2667301/8.jpg?7937",2
product_headset_629,headset,P47 5.0 Wireless Bluetooth Stereo Foldable Headphone - White,https://www.jumia.com.ng/p47-5.0-wireless-bluetooth-stereo-foldable-headphone-white-215170156.html,"₦ 4,300","₦ 10,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/1071512/1.jpg?5231,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/1071512/2.jpg?5231,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/1071512/3.jpg?5231,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/1071512/4.jpg?5231",1
product_mouse_282,mouse,Silicone Mouse Wrist Pad Mice Wrist Rest Ergonomic,https://www.jumia.com.ng/generic-silicone-mouse-wrist-pad-mice-wrist-rest-ergonomic-165904352.html,"₦ 2,458","₦ 7,374","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/3409561/1.jpg?2645,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/3409561/2.jpg?2645,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/3409561/3.jpg?2645,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/3409561/4.jpg?2645,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/3409561/5.jpg?2645,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/3409561/6.jpg?2645,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/3409561/7.jpg?2645,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/3409561/8.jpg?2645",3
product_headset_721,headset,Cat Ear Bluetooth Earphones Wireless Head-Mounted Sports Headphones Stereo Bass With Microphones,https://www.jumia.com.ng/generic-cat-ear-bluetooth-earphones-wireless-head-mounted-sports-headphones-stereo-bass-with-microphones-188667845.html,"₦ 5,891","₦ 10,982","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/54/8766881/1.jpg?6891,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/54/8766881/2.jpg?5046,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/54/8766881/3.jpg?5046,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/54/8766881/4.jpg?5046,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/54/8766881/5.jpg?5046,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/54/8766881/6.jpg?5046",4
product_office_chairs_1208,office_chairs,FURGLE Computer Racing Gaming Ergonomic Chair + Footrest,https://www.jumia.com.ng/generic-furgle-computer-racing-gaming-ergonomic-chair-footrest-205389785.html,"₦ 160,000","₦ 180,000","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/58/7983502/1.jpg?5315,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/58/7983502/2.jpg?5315,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/58/7983502/3.jpg?5315,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/58/7983502/4.jpg?5315",1
product_ear_pods_434,ear_pods,New Pro6 White-Black Earphone Wireless Bluetooth Pods,https://www.jumia.com.ng/generic-new-pro6-white-black-earphone-wireless-bluetooth-pods-217559414.html,"₦ 9,990","₦ 19,979","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/41/4955712/1.jpg?8718,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/41/4955712/2.jpg?8718,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/41/4955712/3.jpg?8718,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/41/4955712/4.jpg?8718,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/41/4955712/5.jpg?8718",1
product_wrist_watch_1033,wrist_watch,Smart Watch Full Touch Screen Watch - For Android & IOS,https://www.jumia.com.ng/generic-smart-watch-full-touch-screen-watch-for-android-ios-164650852.html,"₦ 5,838","₦ 9,363",https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/25/8056461/1.jpg?1940,1
product_wrist_watch_1020,wrist_watch,Ladies Classic Small Round Dial Bracelet Watch -Silver,https://www.jumia.com.ng/fashion-ladies-classic-small-round-dial-bracelet-watch-silver-170446335.html,"₦ 3,600","₦ 7,725","https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/53/3644071/1.jpg?9092,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/53/3644071/2.jpg?9092,https://ng.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/53/3644071/3.jpg?9092",1
